record_id,scenario_year,county,crop,depot_id,depot_name,depot_category,depot_lat,depot_lon,fertilizer_type,depot_stock_bags_est,factory_id,factory_name,coffee_society,factory_lat,factory_lon,factory_cherry_weight_kg_afa,estimated_acres,fertilizer_rate_bags_per_acre_assumed,factory_demand_bags_est,factory_storage_capacity_bags_est,vehicle_capacity_bags,trips_needed_if_single_factory,straight_line_distance_km,road_distance_km_est,travel_time_min_est,transport_cost_kes_est_one_way,route_time_limit_hours,delivery_window_days,priority_score_est,priority_class,nearest_depot_id_by_est_distance,nearest_depot_name_by_est_distance,distance_method,demand_method,source_1_factory_production,source_2_depot_network,source_3_fertilizer_rates,source_4_routing_method,data_quality_flag
R0701,2026,Kirinyaga,Coffee,D09,Sagana NCPB Depot,ncpb_depot,-0.666,37.205,CAN,8200,F10,Rutui Coffee Factory,Inoi FCS,-0.491453,37.280532,202521,72.3,6,434,1390,200,3,21.15,28.55,48.9,5139.0,8,10,0.124,Low,D03,Kerugoya CC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0702,2026,Kirinyaga,Coffee,D09,Sagana NCPB Depot,ncpb_depot,-0.666,37.205,Lime,7600,F10,Rutui Coffee Factory,Inoi FCS,-0.491453,37.280532,202521,72.3,5,362,1390,200,2,21.15,28.55,48.9,5139.0,8,10,0.104,Low,D03,Kerugoya CC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0703,2026,Kirinyaga,Coffee,D09,Sagana NCPB Depot,ncpb_depot,-0.666,37.205,NPK,9000,F11,Kiang'ombe Coffee Factory,Kabare FCS,-0.545471,37.335991,421153,150.4,5,752,2887,200,4,19.79,26.72,45.8,4810.0,8,10,0.225,Medium,D05,Baricho DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0704,2026,Kirinyaga,Coffee,D09,Sagana NCPB Depot,ncpb_depot,-0.666,37.205,CAN,8200,F11,Kiang'ombe Coffee Factory,Kabare FCS,-0.545471,37.335991,421153,150.4,6,902,2887,200,5,19.79,26.72,45.8,4810.0,8,10,0.265,Medium,D05,Baricho DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0705,2026,Kirinyaga,Coffee,D09,Sagana NCPB Depot,ncpb_depot,-0.666,37.205,Lime,7600,F11,Kiang'ombe Coffee Factory,Kabare FCS,-0.545471,37.335991,421153,150.4,5,752,2887,200,4,19.79,26.72,45.8,4810.0,8,10,0.225,Medium,D05,Baricho DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0706,2026,Kirinyaga,Coffee,D09,Sagana NCPB Depot,ncpb_depot,-0.666,37.205,NPK,9000,F12,Guama Coffee Factory,Baragwi FCS,-0.436799,37.373277,640750,228.8,5,1144,4393,200,6,31.62,42.68,73.2,7683.0,8,10,0.315,Medium,D02,Kianyaga DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0707,2026,Kirinyaga,Coffee,D09,Sagana NCPB Depot,ncpb_depot,-0.666,37.205,CAN,8200,F12,Guama Coffee Factory,Baragwi FCS,-0.436799,37.373277,640750,228.8,6,1373,4393,200,7,31.62,42.68,73.2,7683.0,8,10,0.376,Medium,D02,Kianyaga DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0708,2026,Kirinyaga,Coffee,D09,Sagana NCPB Depot,ncpb_depot,-0.666,37.205,Lime,7600,F12,Guama Coffee Factory,Baragwi FCS,-0.436799,37.373277,640750,228.8,5,1144,4393,200,6,31.62,42.68,73.2,7683.0,8,10,0.315,Medium,D02,Kianyaga DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0709,2026,Kirinyaga,Coffee,D09,Sagana NCPB Depot,ncpb_depot,-0.666,37.205,NPK,9000,F13,Kiri Coffee Factory,Ngiriambu FCS,-0.442714,37.429183,304470,108.7,5,544,2088,200,3,35.18,47.5,81.4,8549.0,8,10,0.204,Low,D02,Kianyaga DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0710,2026,Kirinyaga,Coffee,D09,Sagana NCPB Depot,ncpb_depot,-0.666,37.205,CAN,8200,F13,Kiri Coffee Factory,Ngiriambu FCS,-0.442714,37.429183,304470,108.7,6,652,2088,200,4,35.18,47.5,81.4,8549.0,8,10,0.233,Medium,D02,Kianyaga DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0711,2026,Kirinyaga,Coffee,D09,Sagana NCPB Depot,ncpb_depot,-0.666,37.205,Lime,7600,F13,Kiri Coffee Factory,Ngiriambu FCS,-0.442714,37.429183,304470,108.7,5,544,2088,200,3,35.18,47.5,81.4,8549.0,8,10,0.204,Low,D02,Kianyaga DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0712,2026,Kirinyaga,Coffee,D09,Sagana NCPB Depot,ncpb_depot,-0.666,37.205,NPK,9000,F14,Kiangothe Coffee Factory,Kabare FCS,-0.531036,37.332984,377824,134.9,5,675,2592,200,4,20.68,27.92,47.9,5026.0,8,10,0.217,Medium,D05,Baricho DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0713,2026,Kirinyaga,Coffee,D09,Sagana NCPB Depot,ncpb_depot,-0.666,37.205,CAN,8200,F14,Kiangothe Coffee Factory,Kabare FCS,-0.531036,37.332984,377824,134.9,6,810,2592,200,5,20.68,27.92,47.9,5026.0,8,10,0.254,Medium,D05,Baricho DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0714,2026,Kirinyaga,Coffee,D09,Sagana NCPB Depot,ncpb_depot,-0.666,37.205,Lime,7600,F14,Kiangothe Coffee Factory,Kabare FCS,-0.531036,37.332984,377824,134.9,5,675,2592,200,4,20.68,27.92,47.9,5026.0,8,10,0.217,Medium,D05,Baricho DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0715,2026,Kirinyaga,Coffee,D09,Sagana NCPB Depot,ncpb_depot,-0.666,37.205,NPK,9000,F15,Kimandi Coffee Factory,Kabare FCS,-0.521263,37.335519,750940,268.2,5,1341,5149,200,7,21.67,29.26,50.2,5266.0,8,10,0.405,Medium,D05,Baricho DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0716,2026,Kirinyaga,Coffee,D09,Sagana NCPB Depot,ncpb_depot,-0.666,37.205,CAN,8200,F15,Kimandi Coffee Factory,Kabare FCS,-0.521263,37.335519,750940,268.2,6,1609,5149,200,9,21.67,29.26,50.2,5266.0,8,10,0.477,High,D05,Baricho DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0717,2026,Kirinyaga,Coffee,D09,Sagana NCPB Depot,ncpb_depot,-0.666,37.205,Lime,7600,F15,Kimandi Coffee Factory,Kabare FCS,-0.521263,37.335519,750940,268.2,5,1341,5149,200,7,21.67,29.26,50.2,5266.0,8,10,0.405,Medium,D05,Baricho DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0718,2026,Kirinyaga,Coffee,D09,Sagana NCPB Depot,ncpb_depot,-0.666,37.205,NPK,9000,F16,Kariaini Coffee Factory,Mwirua FCS,-0.405464,37.398149,363274,129.7,5,649,2491,200,4,36.06,48.68,83.5,8763.0,8,10,0.215,Medium,D02,Kianyaga DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0719,2026,Kirinyaga,Coffee,D09,Sagana NCPB Depot,ncpb_depot,-0.666,37.205,CAN,8200,F16,Kariaini Coffee Factory,Mwirua FCS,-0.405464,37.398149,363274,129.7,6,778,2491,200,4,36.06,48.68,83.5,8763.0,8,10,0.25,Medium,D02,Kianyaga DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0720,2026,Kirinyaga,Coffee,D09,Sagana NCPB Depot,ncpb_depot,-0.666,37.205,Lime,7600,F16,Kariaini Coffee Factory,Mwirua FCS,-0.405464,37.398149,363274,129.7,5,649,2491,200,4,36.06,48.68,83.5,8763.0,8,10,0.215,Medium,D02,Kianyaga DCC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
R0721,2026,Kirinyaga,Coffee,D09,Sagana NCPB Depot,ncpb_depot,-0.666,37.205,NPK,9000,F17,Kamwangi Coffee Factory,New Ngariama FCS,-0.470819,37.484366,634450,226.6,5,1133,4351,200,6,37.89,51.16,87.7,9208.0,8,10,0.324,Medium,D08,Togonye ACC Office Satellite Depot,estimated: haversine distance * 1.35 road factor; replace with OSMnx shortest_path,"estimated from AFA cherry weight proxy; assumed 2,800 kg cherry per acre; fertilizer rates from Draft National Coffee Policy",https://www.afa.go.ke/download/5226/?tmstv=1750232445,https://kirinyaga.go.ke/waiguru-launches-fertilizer-mashinani-initiative-opens-satellite-farm-inputs-depots/,https://kilimo.go.ke/wp-content/uploads/2025/09/Draft-National-Coffee-Policy-2024.pdf,https://osmnx.readthedocs.io/en/stable/user-reference.html,"Estimated for hackathon modelling; validate coordinates, stock and demand with field/OSMnx data before operational use"
